,x,y,SL,TA,behav_fine,behav_coarse,HMM state,BCPA fine cluster,BCPA coarse cluster
295,12.07177471,-10.53831686,3.161827371,-1.079800772,Exploratory,Exploratory,Exploratory,5,3
296,13.988791,-10.60775665,1.918273529,2.987590507,Exploratory,Exploratory,Exploratory,5,3
297,12.45637167,-11.71463667,1.890368322,-2.479843672,Exploratory,Exploratory,Exploratory,5,3
298,13.29921542,-12.04284808,0.9044934,2.144707222,Exploratory,Exploratory,Exploratory,5,3
299,11.6648785,-11.39550316,1.757871614,3.135804756,Exploratory,Exploratory,Exploratory,5,3
300,9.778455301,-8.796696068,3.211291137,-0.565779917,Exploratory,Exploratory,Exploratory,5,3
301,10.20693508,-8.217309254,0.720613627,-1.264658133,Exploratory,Exploratory,Exploratory,5,3
302,10.07692852,-8.435025191,0.253578261,-3.043132336,Resting,Resting,Resting,5,3
303,10.07669424,-8.43434129,0.000722915,-2.273248434,Resting,Resting,Resting,5,3
304,10.07854455,-8.440701251,0.006623649,3.094676265,Resting,Resting,Resting,5,3
305,10.06681311,-8.382236142,0.059630491,3.056504797,Resting,Resting,Resting,5,3
306,8.34262128,-1.2135996,7.373071772,0.038008261,Transit,Resting,Transit,5,3
307,8.442524962,-1.382072983,0.19586737,-2.84237612,Resting,Resting,Resting,5,3
308,8.420476295,-1.33134397,0.055313439,3.016344873,Resting,Resting,Resting,5,3
309,8.471300198,-1.439236805,0.119264131,-3.11136885,Resting,Resting,Resting,5,3
310,11.49798113,-4.721763095,4.464949754,0.304641236,Transit,Resting,Transit,5,3
311,11.49789164,-4.721663526,0.000133873,3.128844559,Resting,Resting,Resting,5,3
312,6.497496473,-1.429874666,5.986637265,0.256483248,Transit,Resting,Transit,5,3
313,6.111152511,-1.908673486,0.615231638,1.474052609,Exploratory,Resting,Exploratory,5,3
314,1.935589788,-8.010426434,7.393694143,0.078809612,Transit,Resting,Transit,5,3
315,1.947054681,-8.01907944,0.014363784,1.524394929,Resting,Resting,Resting,5,3
316,1.943066518,-8.014544639,0.006039029,2.93867252,Resting,Resting,Resting,5,3
317,1.943255576,-8.01468101,0.000233109,-2.917037487,Resting,Resting,Resting,5,3
318,3.46300343,-5.171765617,3.223631721,1.704766185,Exploratory,Resting,Resting,5,3
319,3.435443115,-6.040132626,0.868804255,-2.682397572,Resting,Resting,Resting,5,3
320,3.449293001,-5.770315898,0.270171956,3.122034393,Resting,Resting,Resting,5,3
321,3.449025555,-5.771820589,0.001528274,3.016973731,Resting,Resting,Resting,5,3
322,3.450240984,-5.587272819,0.184551772,-2.972273919,Resting,Resting,Resting,5,3
323,5.979754658,-6.175106229,2.596918856,-1.792547452,Exploratory,Resting,Resting,5,3
324,5.979733292,-6.175096355,2.35E-05,2.937033972,Resting,Resting,Resting,5,3
325,6.002740821,-6.187356244,0.026070122,3.084896344,Resting,Resting,Resting,5,3
326,2.827312254,-6.418611109,3.183838156,-2.579302637,Resting,Resting,Resting,5,3
327,2.850837419,-7.51507291,1.096714144,1.519550555,Exploratory,Resting,Resting,5,3
328,2.84994254,-7.511059539,0.004111928,-2.943659378,Resting,Resting,Resting,5,3
329,2.977329688,-8.073663935,0.576845899,-3.138308735,Resting,Resting,Resting,5,3
330,2.963173592,-7.97826666,0.096441874,3.066239197,Resting,Resting,Resting,5,3
331,2.977367304,-8.071892791,0.094695902,-3.138454358,Resting,Resting,Resting,5,3
332,3.087533563,-7.568310688,0.515491551,2.775766142,Resting,Resting,Resting,5,3
333,3.086707024,-7.570706641,0.002534514,3.024775234,Resting,Resting,Resting,5,3
334,3.094656056,-7.53988734,0.031827919,-3.061825363,Resting,Resting,Resting,5,3
335,3.094652574,-7.539769301,0.000118091,0.281909946,Resting,Resting,Resting,5,3
336,3.094649807,-7.539796667,2.75E-05,3.011349442,Resting,Resting,Resting,5,3
337,3.099592859,-7.4754261,0.064560078,-3.117477155,Resting,Resting,Resting,5,3
338,3.101250251,-7.481635249,0.006426545,-2.804106731,Resting,Resting,Resting,5,3
339,2.996145166,-6.868480563,0.62209786,3.050513821,Resting,Resting,Resting,6,3
340,2.976936622,-6.85633203,0.022727846,0.837087356,Resting,Resting,Resting,6,3
341,2.977269991,-6.856465026,0.000358919,-2.957245911,Resting,Resting,Resting,6,3
342,10.38857448,-8.108806361,7.516368343,0.212199379,Transit,Resting,Transit,6,3
343,10.11928491,-8.2841481,0.321343425,-2.397029592,Resting,Resting,Resting,6,3
344,10.13894118,-8.271782189,0.023222502,3.125973322,Resting,Resting,Resting,6,3
345,21.28869663,-0.345052552,13.68028104,0.056478125,Transit,Resting,Transit,6,3
346,21.20156904,-0.440677068,0.129364851,-2.927759625,Resting,Resting,Resting,6,3
347,21.22440079,-0.433003499,0.024086766,2.633965052,Resting,Resting,Resting,6,3
348,21.22435236,-0.433020721,5.14E-05,-3.124191975,Resting,Resting,Resting,6,3
349,21.22826232,-0.432752287,0.003919164,2.868506881,Resting,Resting,Resting,6,3
350,29.69695136,-8.983935977,12.03500879,-0.858791374,Transit,Resting,Transit,6,3
351,28.18800742,-7.633699835,2.02485789,-3.081294484,Resting,Resting,Resting,6,3
352,30.04712889,-9.71353648,2.789633151,3.030166044,Resting,Resting,Resting,6,3
353,29.86793774,-9.537407606,0.25125853,-3.07699914,Resting,Resting,Resting,6,3
354,29.88727609,-9.552022232,0.024239623,-3.011972523,Resting,Resting,Resting,6,3
355,29.77179022,-9.459849945,0.147758985,3.11515528,Resting,Resting,Resting,6,3
356,30.10149469,-9.721276681,0.42077188,-3.138399619,Resting,Resting,Resting,6,3
357,30.09894946,-9.712624225,0.009019047,2.527293884,Resting,Resting,Resting,6,3
358,30.14183108,-9.755830066,0.060873465,-2.646053883,Resting,Resting,Resting,6,3
359,30.13530999,-9.749307827,0.009223029,-3.137914451,Resting,Resting,Resting,6,3
360,31.33913993,-10.1270261,1.261696328,-2.660142469,Resting,Resting,Resting,6,3
361,30.72605951,-9.644087164,0.78044707,2.778417082,Resting,Resting,Resting,6,3
362,30.73629125,-9.629754478,0.017610066,-1.523562239,Resting,Resting,Resting,6,3
363,30.71493047,-9.663763441,0.040160833,-3.082435504,Resting,Resting,Resting,6,3
364,30.71513759,-9.663825857,0.000216322,1.838921443,Resting,Resting,Resting,6,3
365,30.13557121,-9.398375115,0.637464732,3.004787602,Resting,Resting,Resting,6,3
366,30.13559349,-9.39837983,2.28E-05,-2.92063771,Resting,Resting,Resting,6,3
367,30.13559349,-9.39837983,3.59E-09,-2.95495884,Resting,Resting,Resting,6,3
368,30.13567639,-9.398360771,8.51E-05,-2.893701974,Resting,Resting,Resting,6,3
369,29.90685979,-9.401800227,0.228842445,2.930643682,Resting,Resting,Resting,6,3
370,30.05891333,-9.462954814,0.163890703,2.744168419,Resting,Resting,Resting,6,3
371,29.33221482,-9.407235866,0.728831481,-2.83572315,Resting,Resting,Resting,6,3
372,30.57080552,-9.182841884,1.258753183,-2.885843468,Resting,Resting,Resting,6,3
373,41.93567022,-7.255848449,11.5270748,-0.01126516,Transit,Resting,Transit,6,3
374,41.64548171,-7.472725916,0.3622778,-2.667738115,Exploratory,Resting,Resting,6,3
375,42.18040056,-6.966523971,0.736463563,-3.025584375,Resting,Resting,Resting,6,3
376,42.02996196,-7.081181773,0.189151216,3.035006359,Resting,Resting,Resting,6,3
377,42.64620053,-6.811679159,0.672593216,2.902628303,Resting,Resting,Resting,7,3
378,42.64607549,-6.811773502,0.000156641,-2.907495214,Resting,Resting,Resting,7,3
379,43.61746671,-6.958447444,0.982402229,2.345361756,Resting,Resting,Resting,7,3
380,54.65310425,-8.423133766,11.13241222,0.017909512,Transit,Resting,Transit,7,3
381,64.04114442,-7.687728624,9.416799827,0.210126732,Transit,Resting,Transit,7,3
382,75.32184625,-3.362853275,12.08134018,0.28792876,Transit,Resting,Transit,7,3
383,78.42645663,0.368464148,4.854001992,0.510717641,Transit,Resting,Transit,7,3
384,76.0839443,-2.201060564,3.477042027,3.096352465,Resting,Resting,Resting,7,4
385,76.08476508,-2.200300442,0.001118685,3.057062775,Resting,Resting,Resting,7,4
386,76.08473802,-2.200293234,2.80E-05,2.134205383,Resting,Resting,Resting,7,4
387,76.30053425,-2.433061522,0.317409973,2.57871248,Resting,Resting,Resting,7,4
388,76.11668099,-2.232093163,0.272378971,3.134964874,Resting,Resting,Resting,7,4
389,76.64108292,-2.839520019,0.802474152,3.112815239,Exploratory,Resting,Resting,7,4
390,76.20187068,-2.474769222,0.570920776,-2.976014615,Resting,Resting,Resting,7,4
391,76.44504692,-2.526541465,0.248626329,-2.658317164,Resting,Resting,Resting,7,4
392,76.44480689,-2.526719087,0.000298609,-2.294768004,Resting,Resting,Resting,7,4
393,76.45982641,-2.46465767,0.063852999,-2.445298019,Resting,Resting,Resting,7,4
394,76.45982192,-2.464671781,1.48E-05,3.071108248,Resting,Resting,Resting,7,4
395,82.23020214,2.997866235,7.94585486,2.636725592,Transit,Resting,Resting,7,4
396,82.22995683,2.997407896,0.000519857,-2.820214409,Resting,Resting,Resting,7,4
397,73.39685196,-7.932183312,14.05274726,-0.188292,Transit,Resting,Transit,8,4
398,73.3963133,-7.931726835,0.00070606,-1.594091253,Resting,Resting,Resting,8,4
399,73.40409603,-7.935253169,0.008544351,-2.86401392,Resting,Resting,Resting,8,4
400,73.3484122,-7.920288062,0.057659729,-2.978713701,Resting,Resting,Resting,8,4
401,74.43628909,-8.925426777,1.48114144,2.658252189,Resting,Resting,Resting,8,4
402,78.3513437,-20.48330993,12.2029634,-0.49830443,Transit,Transit,Transit,8,4
403,78.53370387,-31.88355839,11.40170689,-0.310608975,Transit,Transit,Transit,8,4
404,78.13606845,-39.14595879,7.273278049,-0.070692795,Transit,Transit,Transit,8,4
405,76.82827215,-53.16424548,14.0791581,-0.038324913,Transit,Transit,Transit,8,4
406,79.34620189,-65.2321503,12.32778557,0.298718714,Transit,Transit,Transit,8,4
407,70.47237257,-80.1506016,17.35814034,-0.742299559,Transit,Transit,Transit,8,4
408,65.71356329,-87.62116848,8.857518571,-0.030583809,Transit,Transit,Transit,8,4
409,55.00635371,-91.42663798,11.36335933,-0.662120823,Transit,Transit,Transit,8,4
410,47.71117256,-96.81798372,9.071178357,0.294954263,Transit,Transit,Transit,8,4
411,36.32404152,-94.79684836,11.5651088,-0.812105698,Transit,Transit,Transit,8,4
412,36.21347765,-93.43760753,1.363730179,-1.313969148,Exploratory,Transit,Exploratory,8,4
413,39.212368,-84.67494037,9.261624007,-0.410904119,Transit,Transit,Transit,8,4
414,39.00596886,-77.67175652,7.006224705,0.359204098,Transit,Transit,Transit,8,4
415,37.48233848,-66.35191962,11.42191565,0.104330502,Transit,Transit,Transit,8,4
416,34.32411355,-58.30236087,8.646952106,0.240097949,Transit,Transit,Transit,8,4
417,33.90077846,-51.38480497,6.930497252,-0.31277113,Transit,Transit,Transit,8,4
418,42.1356533,-42.36243999,12.21540968,-0.800918327,Transit,Transit,Transit,8,4
419,42.13545439,-42.36258681,0.000247233,2.946446675,Resting,Transit,Resting,8,4
420,34.515768,-48.07858065,9.525345467,0.007751332,Transit,Transit,Transit,8,4
421,23.56391142,-52.97561365,11.99683686,-0.223129819,Transit,Transit,Transit,8,4
422,20.87296679,-60.53163061,8.020883699,0.808194055,Transit,Transit,Transit,8,4
423,16.31191388,-45.91744327,15.30939826,-2.496946661,Transit,Transit,Transit,8,4
424,14.49393952,-36.99563983,9.105141814,-0.101502633,Transit,Transit,Transit,8,4
425,7.889405281,-21.71262599,16.64903554,0.206894426,Transit,Transit,Transit,8,4
426,1.201492764,-12.04350805,11.75670088,0.197208584,Transit,Transit,Transit,8,4
427,1.366176245,-20.69796209,8.65602075,2.5555005,Transit,Transit,Transit,8,4
428,-17.1470658,-20.57069899,18.51367946,-1.596696843,Transit,Transit,Transit,8,4
429,-21.87180358,-20.57363449,4.724738689,0.007495362,Transit,Transit,Transit,8,4
430,-19.23166095,-22.27331985,3.139949592,2.568977307,Exploratory,Transit,Exploratory,8,4
431,-14.95180957,-26.15689435,5.779210905,-0.164899233,Transit,Transit,Transit,8,4
432,-7.471349627,-29.83120072,8.334135127,0.280320708,Transit,Transit,Transit,8,4
433,-9.046841668,-28.80637532,1.879479254,3.021452937,Resting,Transit,Resting,8,4
434,-22.10663268,-23.9965269,13.91735547,0.223833381,Transit,Transit,Transit,8,4
435,-30.94452891,-20.8658504,9.376009017,0.012437824,Transit,Transit,Transit,8,4
436,-39.85131973,-9.688431703,14.29215209,-0.557534449,Transit,Transit,Transit,8,4
437,-45.33041195,-0.28724923,10.88129971,-0.145137774,Transit,Transit,Transit,8,4
438,-44.01959555,9.388467339,9.764104196,-0.662338089,Transit,Transit,Transit,8,4
439,-44.92487035,8.25887664,1.447583372,2.600642478,Exploratory,Transit,Exploratory,8,4
440,-57.09763618,-5.04297373,18.03095813,-0.065499967,Transit,Transit,Transit,8,4
441,-65.36248277,-14.41937553,12.49898395,0.018632732,Transit,Transit,Transit,8,4
442,-72.4686037,-17.90208279,7.913672003,-0.392627861,Transit,Transit,Transit,8,4
443,-84.05872585,-22.06679179,12.3156702,-0.110731344,Transit,Transit,Transit,8,4
444,-98.72199294,-30.82409834,17.07928042,0.193413766,Transit,Transit,Transit,9,4
445,-106.4698847,-32.72219731,7.977004834,-0.298127518,Transit,Transit,Transit,9,4
446,-106.3498944,-32.69430023,0.123190569,3.129777996,Resting,Transit,Resting,9,4
447,-105.180184,-32.7646212,1.171822245,-0.288482246,Exploratory,Transit,Exploratory,9,4
448,-94.8654882,-34.49164185,10.45827664,-0.105848215,Transit,Transit,Transit,9,4
449,-89.9082842,-43.34028189,10.14259838,-0.894244695,Transit,Transit,Transit,9,4
450,-86.76271989,-51.3719003,8.625628627,-0.137372023,Transit,Transit,Transit,9,4
451,-88.53396224,-49.93604459,2.28012743,-2.625282259,Exploratory,Transit,Exploratory,9,4
452,-98.45255279,-51.18555133,9.996984829,0.806516647,Transit,Transit,Transit,9,4
453,-104.9777001,-53.41342057,6.894994463,0.203702051,Transit,Transit,Transit,9,4
454,-115.7428189,-50.23569708,11.22433556,-0.616053553,Transit,Transit,Transit,9,4
455,-121.3238261,-42.33605619,9.67222661,-0.668693376,Transit,Transit,Transit,9,4
456,-129.7249333,-35.40291942,10.89251982,0.265771286,Transit,Transit,Transit,9,4
457,-133.2219979,-30.33568186,6.156813918,-0.27676619,Transit,Transit,Transit,9,4
458,-140.9533268,-21.44757074,11.7801513,0.11183343,Transit,Transit,Transit,9,4
459,-147.7835122,-8.867520137,14.31464658,-0.218501034,Transit,Transit,Transit,9,4
460,-151.7872498,1.304340593,10.93145304,-0.122420115,Transit,Transit,Transit,9,4
461,-149.9831598,13.10708905,11.939833,-0.526664292,Transit,Transit,Transit,9,4
462,-149.4810432,13.64355002,0.734786719,-0.600662265,Exploratory,Transit,Exploratory,9,4
463,-144.1918388,23.25712333,10.97253273,0.249359549,Transit,Transit,Transit,9,4
464,-136.2370157,30.47539693,10.74163322,-0.330921128,Transit,Transit,Transit,9,4
465,-143.8978855,31.5937678,7.742071985,2.259738687,Transit,Transit,Transit,9,4
466,-143.9005143,31.59707607,0.004225576,-0.754377027,Resting,Transit,Resting,9,4
467,-147.818756,40.90691973,10.10078251,-0.273090429,Transit,Transit,Transit,9,4
468,-156.629382,46.22693181,10.29221347,0.629206386,Transit,Transit,Transit,9,4
469,-164.8281069,52.15728731,10.1187058,-0.08298851,Transit,Transit,Transit,9,4
470,-168.2697218,60.74595461,9.252562826,-0.563462583,Transit,Transit,Transit,9,4
471,-170.4071176,69.84700177,9.348664087,-0.150451961,Transit,Transit,Transit,9,4
472,-172.7142106,80.61874367,11.01603839,-0.019678971,Transit,Transit,Transit,9,4
473,-172.7132105,80.61577114,0.00313626,-3.028033402,Resting,Transit,Resting,9,4
474,-172.5898317,79.81422188,0.810989235,-0.171824872,Exploratory,Transit,Resting,9,4
475,-171.5651079,65.55989293,14.29111447,-0.080961612,Transit,Transit,Transit,9,4
476,-166.1304759,52.42475273,14.21503194,0.320536096,Transit,Transit,Transit,9,4
477,-167.3908113,53.70506989,1.796568234,-2.756360372,Exploratory,Transit,Exploratory,9,4
478,-173.7429072,62.86049046,11.14319739,-0.170975967,Transit,Transit,Transit,9,4
479,-174.3677216,64.86235616,2.09710736,-0.304022547,Exploratory,Transit,Exploratory,9,4
480,-174.3674598,64.84369163,0.018666365,2.853085175,Resting,Transit,Resting,9,4
481,-173.3611731,52.29915629,12.58483133,0.066018201,Transit,Transit,Transit,9,4
482,-169.8669767,41.1626262,11.67183407,0.223986512,Transit,Transit,Transit,9,4
483,-164.3362623,31.1557998,11.43351986,0.200877055,Transit,Transit,Transit,9,4
484,-162.2264914,22.0463639,9.350559133,-0.277319165,Transit,Transit,Transit,9,4
485,-161.4304944,11.02888242,11.04619886,-0.155466912,Transit,Transit,Transit,9,4
486,-163.5095296,1.957107755,9.306958833,-0.297409093,Transit,Transit,Transit,9,4
487,-166.485726,-11.11388962,13.40554802,0.001408085,Transit,Transit,Transit,9,4
488,-166.485726,-11.11388961,1.50E-08,3.121212294,Resting,Transit,Resting,9,4
489,-163.5159689,-7.493430635,4.682646723,-0.442721459,Transit,Transit,Transit,9,4
490,-159.3008266,-3.674855424,5.687612967,-0.147741362,Transit,Transit,Transit,9,4
491,-149.6939123,9.719523959,16.48339167,0.212521465,Transit,Transit,Transit,9,4
492,-142.310741,9.74132898,7.383203504,-0.945643495,Transit,Transit,Transit,9,4
493,-134.6719266,11.06285533,7.752284644,0.168352564,Transit,Transit,Transit,10,4
494,-129.0804783,4.423948091,8.679826278,-1.042139766,Transit,Transit,Transit,10,4
495,-126.9172324,10.65768181,6.598414098,2.107610401,Transit,Transit,Exploratory,10,4
496,-126.1067777,10.06797006,1.002295754,-1.865806931,Exploratory,Transit,Exploratory,10,4
497,-128.0943665,8.877198262,2.316990862,-1.972802057,Exploratory,Transit,Exploratory,10,4
498,-131.5721192,6.399821675,4.269913164,0.079206257,Transit,Transit,Exploratory,10,4
499,-131.5656799,6.406535012,0.009302302,-2.95432497,Resting,Transit,Resting,10,4
500,-131.5661934,6.406105417,0.000669475,3.032056297,Resting,Transit,Resting,10,4
501,-138.7530184,11.26333937,8.67428239,-1.291032905,Transit,Transit,Transit,10,4
502,-138.4043731,10.38528143,0.944742959,2.543104308,Resting,Transit,Exploratory,10,4
503,-135.1047898,3.395932321,7.729052411,0.063096341,Transit,Transit,Transit,10,4
504,-130.5512804,-4.138641204,8.803649562,0.102541707,Transit,Transit,Transit,10,4
505,-122.2919826,-7.698052518,8.993631589,0.620279051,Transit,Transit,Transit,10,4
506,-108.7895215,-12.32853329,14.27437596,0.076538405,Transit,Transit,Transit,10,4
507,-111.5307924,-16.36506562,4.879360557,-1.836999814,Transit,Transit,Transit,10,4
508,-109.2666917,-28.77210273,12.61192776,0.777070555,Transit,Transit,Transit,10,4
509,-106.094634,-39.96654114,11.63517947,0.095622736,Transit,Transit,Transit,10,4
510,-104.7944776,-47.45522135,7.600706413,-0.104219139,Transit,Transit,Transit,10,4
511,-97.69620231,-49.49966758,7.386831035,1.118463445,Transit,Transit,Transit,10,4
512,-92.390329,-51.16267915,5.560386587,-0.023300295,Transit,Transit,Transit,10,4
513,-86.00810283,-52.09137041,6.449440159,0.159232518,Transit,Transit,Transit,10,4
514,-76.38398037,-53.67917002,9.754221687,-0.019010391,Transit,Transit,Transit,10,4
515,-65.86204995,-52.83472192,10.55576204,0.243592708,Transit,Transit,Transit,10,4
516,-61.76898368,-57.18140321,5.970496603,-0.895523551,Transit,Transit,Transit,10,4
517,-55.54233048,-58.63215252,6.393425037,0.58653268,Transit,Transit,Transit,10,4
518,-48.19682702,-61.72568434,7.97034254,-0.169695518,Transit,Transit,Transit,10,4
519,-44.64609398,-58.59623877,4.7329837,1.121018305,Transit,Transit,Transit,10,4
520,-37.51588238,-55.10986177,7.936922707,-0.267640882,Transit,Transit,Transit,10,4
